ID Provinsi,Nama Provinsi,ID Kota/Kabupaten,Nama Kota/Kabupaten,ID Kecamatan,Nama Kecamatan,ID Kelurahan/Desa,Nama Kelurahan/Desa,ID TPS,Nama TPS,DPT,DPTb,DPK,Paslon 01,Paslon 02,Paslon 03,Suara Sah,Suara Tidak Sah,Total Suara,Status,Gambar Formulir Model C.Hasil-PPWP ke-1,Gambar Formulir Model C.Hasil-PPWP ke-2,Gambar Formulir Model C.Hasil-PPWP ke-3
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001083,TPS 083,null,null,null,60,65,76,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/58cd/pemilu/ppwp/34/04/07/20/01/3404072001083-20240214-235436--4a59f67c-1235-4363-9de8-040a775c33c0.jpg,https://sirekap-obj-formc.kpu.go.id/58cd/pemilu/ppwp/34/04/07/20/01/3404072001083-20240215-000014--3bbc2411-531e-410b-8f6c-1b1b9abf445c.jpg,https://sirekap-obj-formc.kpu.go.id/58cd/pemilu/ppwp/34/04/07/20/01/3404072001083-20240215-000223--57b7c7c0-18ec-4d38-aba6-1331d982c736.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001084,TPS 084,null,null,null,null,null,null,null,null,null,PROCESS,https://sirekap-obj-formc.kpu.go.id/4a16/pemilu/ppwp/34/04/07/20/01/3404072001084-20240214-141633--fecb5b99-917e-4636-a4d8-0acd910b61e8.jpg,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001085,TPS 085,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001086,TPS 086,205,4,1,29,75,68,172,2,174,VALID,https://sirekap-obj-formc.kpu.go.id/6057/pemilu/ppwp/34/04/07/20/01/3404072001086-20240216-151418--93b20261-a0a1-4c09-8254-cccb3dc92860.jpg,https://sirekap-obj-formc.kpu.go.id/6057/pemilu/ppwp/34/04/07/20/01/3404072001086-20240215-200025--8919a54e-fdfe-4b97-b959-1137359604e3.jpg,https://sirekap-obj-formc.kpu.go.id/6057/pemilu/ppwp/34/04/07/20/01/3404072001086-20240216-151419--42247529-7532-48fe-b8d4-d416ac6d2ed3.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001087,TPS 087,226,8,1,29,108,80,217,3,220,VALID,https://sirekap-obj-formc.kpu.go.id/e5f3/pemilu/ppwp/34/04/07/20/01/3404072001087-20240216-091342--1db6e7f0-7b9d-4463-aadf-4ef6ba437216.jpg,https://sirekap-obj-formc.kpu.go.id/e5f3/pemilu/ppwp/34/04/07/20/01/3404072001087-20240216-091348--3384dab4-9212-4a27-9abe-79355b7b4f18.jpg,https://sirekap-obj-formc.kpu.go.id/e5f3/pemilu/ppwp/34/04/07/20/01/3404072001087-20240216-091342--c701f4a4-ef3d-4d78-bf78-3183d23c55e9.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001088,TPS 088,278,10,5,48,111,69,228,2,230,VALID,https://sirekap-obj-formc.kpu.go.id/3df0/pemilu/ppwp/34/04/07/20/01/3404072001088-20240217-043009--87275ab6-bb67-42ee-ad98-1fad7b3d1843.jpg,https://sirekap-obj-formc.kpu.go.id/3df0/pemilu/ppwp/34/04/07/20/01/3404072001088-20240217-043010--17327514-b26d-4650-aa07-61c6fe4e5446.jpg,https://sirekap-obj-formc.kpu.go.id/3df0/pemilu/ppwp/34/04/07/20/01/3404072001088-20240217-043010--2b29c9e9-7191-446f-b860-7239f4582444.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001089,TPS 089,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001090,TPS 090,171,3,1,9,62,75,146,3,149,VALID,https://sirekap-obj-formc.kpu.go.id/fde6/pemilu/ppwp/34/04/07/20/01/3404072001090-20240216-093640--1a2400eb-4c5d-4452-95d0-4c5bd7c00ad2.jpg,https://sirekap-obj-formc.kpu.go.id/fde6/pemilu/ppwp/34/04/07/20/01/3404072001090-20240216-093641--2cab3418-ca56-4357-b26a-04122c112586.jpg,https://sirekap-obj-formc.kpu.go.id/fde6/pemilu/ppwp/34/04/07/20/01/3404072001090-20240216-093640--ddd9a201-46ee-4f98-b85b-8f2f25ad6726.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001091,TPS 091,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001092,TPS 092,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001093,TPS 093,null,null,null,null,null,null,null,null,null,PROCESS,https://sirekap-obj-formc.kpu.go.id/1d3a/pemilu/ppwp/34/04/07/20/01/3404072001093-20240215-011513--defad594-2438-4aa3-8ef4-2114a3f0d500.jpg,https://sirekap-obj-formc.kpu.go.id/1d3a/pemilu/ppwp/34/04/07/20/01/3404072001093-20240215-011405--fb7b77f8-1485-47b6-b9bc-648f18e0c343.jpg,https://sirekap-obj-formc.kpu.go.id/1d3a/pemilu/ppwp/34/04/07/20/01/3404072001093-20240215-011435--a06d864b-386b-4f7a-a28d-813c9db2061e.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001094,TPS 094,281,10,11,28,106,100,234,3,237,VALID,https://sirekap-obj-formc.kpu.go.id/633a/pemilu/ppwp/34/04/07/20/01/3404072001094-20240217-123822--eaeaa9bf-45f5-49fa-aa35-9646972ad353.jpg,https://sirekap-obj-formc.kpu.go.id/633a/pemilu/ppwp/34/04/07/20/01/3404072001094-20240217-124750--81574952-53b9-4b40-bf5b-f17af866de09.jpg,https://sirekap-obj-formc.kpu.go.id/633a/pemilu/ppwp/34/04/07/20/01/3404072001094-20240217-122729--c4717eac-27d8-4174-8825-51b73d351e8d.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001095,TPS 095,241,9,4,36,79,87,202,2,204,VALID,https://sirekap-obj-formc.kpu.go.id/13b8/pemilu/ppwp/34/04/07/20/01/3404072001095-20240215-003631--e5d7dfba-8187-4840-aa44-cb331f197ed7.jpg,https://sirekap-obj-formc.kpu.go.id/13b8/pemilu/ppwp/34/04/07/20/01/3404072001095-20240215-003649--d9406094-8800-46db-a72d-1bbdee0a3d7f.jpg,https://sirekap-obj-formc.kpu.go.id/13b8/pemilu/ppwp/34/04/07/20/01/3404072001095-20240215-003709--088b19d1-aaa0-4e1c-8e43-1f54d4d77af9.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001096,TPS 096,null,null,null,48,90,110,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/c31c/pemilu/ppwp/34/04/07/20/01/3404072001096-20240215-092050--3bf0dc94-a9cc-4381-a40f-c17309583395.jpg,https://sirekap-obj-formc.kpu.go.id/c31c/pemilu/ppwp/34/04/07/20/01/3404072001096-20240215-013035--decfda74-afba-4d1a-a993-990ac817c149.jpg,https://sirekap-obj-formc.kpu.go.id/c31c/pemilu/ppwp/34/04/07/20/01/3404072001096-20240215-013025--aadcb13e-c346-4e57-86e0-157f0012b433.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001097,TPS 097,null,null,null,59,88,89,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/c639/pemilu/ppwp/34/04/07/20/01/3404072001097-20240215-000546--784c14cd-2e30-4153-b0a8-6bd9581e382f.jpg,https://sirekap-obj-formc.kpu.go.id/c639/pemilu/ppwp/34/04/07/20/01/3404072001097-20240215-000619--a68a3d7f-5068-410e-86dc-dde7730c3fcd.jpg,https://sirekap-obj-formc.kpu.go.id/c639/pemilu/ppwp/34/04/07/20/01/3404072001097-20240215-000710--c06e993a-f32c-4a04-9b69-38928b5a6ff5.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001098,TPS 098,null,null,null,46,115,84,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/558c/pemilu/ppwp/34/04/07/20/01/3404072001098-20240214-155704--383c1938-38a7-4193-96d5-faf19bb20664.jpg,https://sirekap-obj-formc.kpu.go.id/558c/pemilu/ppwp/34/04/07/20/01/3404072001098-20240214-155731--11d833a2-7902-4367-a5e6-f0a0a6ae74d2.jpg,https://sirekap-obj-formc.kpu.go.id/558c/pemilu/ppwp/34/04/07/20/01/3404072001098-20240214-155849--d431fde8-04dc-43fc-8ec7-1a91ce878590.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001099,TPS 099,null,null,null,null,null,null,null,null,null,PROCESS,https://sirekap-obj-formc.kpu.go.id/09b6/pemilu/ppwp/34/04/07/20/01/3404072001099-20240215-152754--2c01363e-a87b-44be-8c26-7bc0e5a0f332.jpg,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001100,TPS 100,null,null,null,26,59,75,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/739a/pemilu/ppwp/34/04/07/20/01/3404072001100-20240214-213857--b5c4ac91-7aa5-49a9-9176-ec6f37aa1728.jpg,https://sirekap-obj-formc.kpu.go.id/739a/pemilu/ppwp/34/04/07/20/01/3404072001100-20240214-213930--2342b040-c159-41ee-be27-dff8dd908b2c.jpg,https://sirekap-obj-formc.kpu.go.id/739a/pemilu/ppwp/34/04/07/20/01/3404072001100-20240214-213940--aa30daa2-2861-4f65-8c76-cb21d59d90c3.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001101,TPS 101,null,null,null,56,85,92,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/575c/pemilu/ppwp/34/04/07/20/01/3404072001101-20240214-230731--e97cbc23-9eb1-462b-9208-28a81cb94ab8.jpg,https://sirekap-obj-formc.kpu.go.id/575c/pemilu/ppwp/34/04/07/20/01/3404072001101-20240214-230835--039a4860-38e9-484e-b49c-f4ba49e01dee.jpg,https://sirekap-obj-formc.kpu.go.id/575c/pemilu/ppwp/34/04/07/20/01/3404072001101-20240214-230952--8c6be2a6-d81c-4331-acb4-2555e155d576.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001102,TPS 102,null,null,null,null,null,null,null,null,null,INVALID,null,https://sirekap-obj-formc.kpu.go.id/9227/pemilu/ppwp/34/04/07/20/01/3404072001102-20240218-034634--f8a43ce3-8de1-4ba5-aab8-ce5a29efdb1b.jpg,https://sirekap-obj-formc.kpu.go.id/9227/pemilu/ppwp/34/04/07/20/01/3404072001102-20240217-225235--999a80aa-2f57-49c6-b9f4-ea7ac61c6030.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001103,TPS 103,null,null,null,30,102,99,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/d700/pemilu/ppwp/34/04/07/20/01/3404072001103-20240214-233048--bbce5cc6-3c76-4543-a459-e9e57f2df011.jpg,https://sirekap-obj-formc.kpu.go.id/d700/pemilu/ppwp/34/04/07/20/01/3404072001103-20240214-233026--7c9d2496-8297-4303-9d04-661dbbd30cff.jpg,https://sirekap-obj-formc.kpu.go.id/d700/pemilu/ppwp/34/04/07/20/01/3404072001103-20240214-232933--ed1d44cc-7fb6-4b46-b50a-9b90a33a0d81.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001104,TPS 104,214,6,3,56,58,74,188,0,188,VALID,https://sirekap-obj-formc.kpu.go.id/818c/pemilu/ppwp/34/04/07/20/01/3404072001104-20240214-232843--46d31870-1f04-44f0-9579-0d46883a9d8d.jpg,https://sirekap-obj-formc.kpu.go.id/818c/pemilu/ppwp/34/04/07/20/01/3404072001104-20240214-231615--22a75012-1cd0-45e1-903b-7013dce5686c.jpg,https://sirekap-obj-formc.kpu.go.id/818c/pemilu/ppwp/34/04/07/20/01/3404072001104-20240214-231532--cf8bff39-5892-4620-97bd-6bcc07bb16ea.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001105,TPS 105,292,9,0,31,110,104,245,6,251,VALID,https://sirekap-obj-formc.kpu.go.id/4674/pemilu/ppwp/34/04/07/20/01/3404072001105-20240214-223735--0f9658c3-1dca-4be4-a0ca-d21918361cac.jpg,https://sirekap-obj-formc.kpu.go.id/4674/pemilu/ppwp/34/04/07/20/01/3404072001105-20240214-223936--2d6fcc95-cec9-4a65-ae57-dbaf58dfa9ae.jpg,https://sirekap-obj-formc.kpu.go.id/4674/pemilu/ppwp/34/04/07/20/01/3404072001105-20240214-224009--573c4f98-61ec-4bfc-af40-44395166fcce.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001106,TPS 106,277,9,2,42,90,110,242,2,244,VALID,https://sirekap-obj-formc.kpu.go.id/4614/pemilu/ppwp/34/04/07/20/01/3404072001106-20240216-114614--eb52ae30-0d3a-408a-9674-a3c6b26fb7e6.jpg,https://sirekap-obj-formc.kpu.go.id/4614/pemilu/ppwp/34/04/07/20/01/3404072001106-20240216-114622--826cd774-8ed4-43d4-b274-1d93ebc1038e.jpg,https://sirekap-obj-formc.kpu.go.id/4614/pemilu/ppwp/34/04/07/20/01/3404072001106-20240216-114618--c636f3b1-2ed8-4431-a15b-23c4d9f5ecfd.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001107,TPS 107,235,6,3,27,109,73,209,9,218,VALID,https://sirekap-obj-formc.kpu.go.id/636b/pemilu/ppwp/34/04/07/20/01/3404072001107-20240214-202315--e7c4999a-b5d8-4c52-896a-24d48efaa5fa.jpg,https://sirekap-obj-formc.kpu.go.id/636b/pemilu/ppwp/34/04/07/20/01/3404072001107-20240214-184713--43629b40-f8cd-49d9-ab75-ebdf1b335e3b.jpg,https://sirekap-obj-formc.kpu.go.id/636b/pemilu/ppwp/34/04/07/20/01/3404072001107-20240216-131314--6275f638-4e1e-4fce-b12a-a8b0405c4f2e.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001108,TPS 108,235,2,1,57,73,66,196,4,200,VALID,https://sirekap-obj-formc.kpu.go.id/b3e2/pemilu/ppwp/34/04/07/20/01/3404072001108-20240216-040605--cb71875c-4bf0-4eb1-978c-f8e044c18118.jpg,https://sirekap-obj-formc.kpu.go.id/b3e2/pemilu/ppwp/34/04/07/20/01/3404072001108-20240216-035031--940c0b40-7b78-47a3-a425-63befd291ab9.jpg,https://sirekap-obj-formc.kpu.go.id/b3e2/pemilu/ppwp/34/04/07/20/01/3404072001108-20240216-035028--69b740dd-a76f-4481-a2a1-f12f71fbe80f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001109,TPS 109,283,8,1,54,101,79,234,12,246,VALID,https://sirekap-obj-formc.kpu.go.id/88e0/pemilu/ppwp/34/04/07/20/01/3404072001109-20240215-021731--9e8c6869-7675-49b0-842e-c41ed13c0adb.jpg,https://sirekap-obj-formc.kpu.go.id/88e0/pemilu/ppwp/34/04/07/20/01/3404072001109-20240215-021742--52153171-8058-43c6-ad5a-563493db17e4.jpg,https://sirekap-obj-formc.kpu.go.id/88e0/pemilu/ppwp/34/04/07/20/01/3404072001109-20240215-021751--5d1c829d-1bb5-4b07-8062-73cef219b036.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001110,TPS 110,278,8,3,61,111,78,250,4,254,VALID,https://sirekap-obj-formc.kpu.go.id/896b/pemilu/ppwp/34/04/07/20/01/3404072001110-20240215-013647--9555cbd4-b14e-4304-8716-902c69fa37fe.jpg,https://sirekap-obj-formc.kpu.go.id/896b/pemilu/ppwp/34/04/07/20/01/3404072001110-20240215-013623--ad3a7707-36cb-41a3-b3d3-1eea7c06c1a4.jpg,https://sirekap-obj-formc.kpu.go.id/896b/pemilu/ppwp/34/04/07/20/01/3404072001110-20240215-013708--9441aa37-2044-4299-ab97-2c145186fb0c.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001111,TPS 111,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001112,TPS 112,204,5,5,60,72,47,179,2,181,VALID,https://sirekap-obj-formc.kpu.go.id/ae8a/pemilu/ppwp/34/04/07/20/01/3404072001112-20240214-191423--9a49d8ea-4fbb-49d1-8a3d-06b4203ab8ac.jpg,https://sirekap-obj-formc.kpu.go.id/ae8a/pemilu/ppwp/34/04/07/20/01/3404072001112-20240214-191450--ee34ffab-99e0-4c89-9f5f-ddfad4464ee4.jpg,https://sirekap-obj-formc.kpu.go.id/ae8a/pemilu/ppwp/34/04/07/20/01/3404072001112-20240214-191507--81106ddd-ee78-450d-8cb8-5c80132419e0.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001113,TPS 113,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001114,TPS 114,null,null,null,28,75,58,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/067b/pemilu/ppwp/34/04/07/20/01/3404072001114-20240214-231628--54817338-8292-40af-a9e9-996922655558.jpg,https://sirekap-obj-formc.kpu.go.id/067b/pemilu/ppwp/34/04/07/20/01/3404072001114-20240214-231739--deb0d7e7-16e2-451e-b845-b19fcea60e60.jpg,https://sirekap-obj-formc.kpu.go.id/067b/pemilu/ppwp/34/04/07/20/01/3404072001114-20240214-231845--5fe5b889-af54-4c02-984f-cfdf36186d21.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001115,TPS 115,null,null,null,50,57,42,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/0942/pemilu/ppwp/34/04/07/20/01/3404072001115-20240215-015753--d93f88ff-3d40-40a4-b7d7-a1553b6083ba.jpg,https://sirekap-obj-formc.kpu.go.id/0942/pemilu/ppwp/34/04/07/20/01/3404072001115-20240215-015814--eeaa13fb-24d4-44b4-9b66-b090eb1e0fbf.jpg,https://sirekap-obj-formc.kpu.go.id/0942/pemilu/ppwp/34/04/07/20/01/3404072001115-20240215-012051--0124f183-0d2e-4671-a00b-17a540e69bf5.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001116,TPS 116,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001117,TPS 117,null,null,null,49,105,71,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/8d0b/pemilu/ppwp/34/04/07/20/01/3404072001117-20240214-232832--987959c2-acb9-4972-a77d-7b1e21fde16d.jpg,https://sirekap-obj-formc.kpu.go.id/8d0b/pemilu/ppwp/34/04/07/20/01/3404072001117-20240214-233128--89d3ab5a-2907-41f3-a5f4-05c7c65b2933.jpg,https://sirekap-obj-formc.kpu.go.id/8d0b/pemilu/ppwp/34/04/07/20/01/3404072001117-20240214-233328--cb7e286e-0a14-4d49-b5ea-4b2d0e61d53e.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001118,TPS 118,null,null,null,53,106,77,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/ba5e/pemilu/ppwp/34/04/07/20/01/3404072001118-20240214-233657--b4491771-7b87-42f6-b64f-2fa565ad068b.jpg,https://sirekap-obj-formc.kpu.go.id/ba5e/pemilu/ppwp/34/04/07/20/01/3404072001118-20240214-233910--9872db65-9539-4c4d-b9e8-aee0c51cdc6a.jpg,https://sirekap-obj-formc.kpu.go.id/ba5e/pemilu/ppwp/34/04/07/20/01/3404072001118-20240214-234012--0f1c5457-932a-48b5-a99e-b264e62f4546.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001119,TPS 119,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001120,TPS 120,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001121,TPS 121,248,9,0,51,96,71,218,2,220,VALID,https://sirekap-obj-formc.kpu.go.id/4c4a/pemilu/ppwp/34/04/07/20/01/3404072001121-20240215-024337--d9fb312e-7fdf-478b-bd30-9434ce4d26e4.jpg,https://sirekap-obj-formc.kpu.go.id/4c4a/pemilu/ppwp/34/04/07/20/01/3404072001121-20240215-024526--c8427d09-eb8a-4718-9c70-d7cc0108ff1e.jpg,https://sirekap-obj-formc.kpu.go.id/4c4a/pemilu/ppwp/34/04/07/20/01/3404072001121-20240215-024534--8c689549-750a-44de-b74b-07706b6b3699.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001122,TPS 122,247,11,0,45,97,69,211,3,214,VALID,https://sirekap-obj-formc.kpu.go.id/88f1/pemilu/ppwp/34/04/07/20/01/3404072001122-20240216-093612--f1c9ff77-3ee8-4d27-8b8e-6f5a584ccc4c.jpg,https://sirekap-obj-formc.kpu.go.id/88f1/pemilu/ppwp/34/04/07/20/01/3404072001122-20240216-093628--3e1c3a3e-0266-49a7-9f02-78a80a0555f1.jpg,https://sirekap-obj-formc.kpu.go.id/88f1/pemilu/ppwp/34/04/07/20/01/3404072001122-20240216-095909--3c62c975-e5af-4102-842f-02b3d924b808.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001123,TPS 123,183,7,0,27,79,40,146,3,149,VALID,https://sirekap-obj-formc.kpu.go.id/9e5f/pemilu/ppwp/34/04/07/20/01/3404072001123-20240215-205352--f9a8916b-7e68-436d-9619-ab1281a5b025.jpg,https://sirekap-obj-formc.kpu.go.id/9e5f/pemilu/ppwp/34/04/07/20/01/3404072001123-20240215-205354--f4410459-5676-4786-b1df-5a52499b1732.jpg,https://sirekap-obj-formc.kpu.go.id/9e5f/pemilu/ppwp/34/04/07/20/01/3404072001123-20240215-205353--a993aae6-993f-4e48-a1a1-0c73b502f367.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001124,TPS 124,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001125,TPS 125,null,null,null,28,41,37,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/9a74/pemilu/ppwp/34/04/07/20/01/3404072001125-20240215-002206--b57cff81-ea7c-454e-8dd1-922bc41e00be.jpg,https://sirekap-obj-formc.kpu.go.id/9a74/pemilu/ppwp/34/04/07/20/01/3404072001125-20240215-002342--7576c9a1-2929-49c9-b964-01fb3ad718a9.jpg,https://sirekap-obj-formc.kpu.go.id/9a74/pemilu/ppwp/34/04/07/20/01/3404072001125-20240215-002353--54ca4866-ce85-4b7d-b1d3-99fd11d36062.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001126,TPS 126,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001127,TPS 127,159,4,0,19,58,49,126,4,130,VALID,https://sirekap-obj-formc.kpu.go.id/ccb3/pemilu/ppwp/34/04/07/20/01/3404072001127-20240216-134130--d72a4d49-9ea0-4227-8c9e-49ab311758a2.jpg,https://sirekap-obj-formc.kpu.go.id/ccb3/pemilu/ppwp/34/04/07/20/01/3404072001127-20240216-134131--4c276e7c-75d5-4401-a11d-90708160111d.jpg,https://sirekap-obj-formc.kpu.go.id/ccb3/pemilu/ppwp/34/04/07/20/01/3404072001127-20240216-134130--9de003eb-2eb7-4a6b-9c8a-4dc8cc6d5cf0.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001128,TPS 128,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340407,DEPOK,3404072001,CATURTUNGGAL,3404072001129,TPS 129,236,6,0,39,95,62,196,3,199,VALID,https://sirekap-obj-formc.kpu.go.id/b29a/pemilu/ppwp/34/04/07/20/01/3404072001129-20240216-163950--0386d98c-ffdf-4972-a019-7f5209edd87e.jpg,https://sirekap-obj-formc.kpu.go.id/b29a/pemilu/ppwp/34/04/07/20/01/3404072001129-20240216-163951--252801e2-efc6-4b71-a21b-16760875e344.jpg,https://sirekap-obj-formc.kpu.go.id/b29a/pemilu/ppwp/34/04/07/20/01/3404072001129-20240216-163950--9f9cd06e-e5df-4f59-86d2-3bbe2dca47e1.jpg
